composite_rank,drug_name,pert_iname,binding_score,dp_percentile,vina_score,vina_percentile,composite_score,strong_hit,smiles,target,rank,MW,LogP,HBD,HBA,TPSA,RotBonds,RingCount,AromaticRings,Fsp3,QED,lipinski_ok,veber_ok,BioavailScore,LogCmax_est,PAINS_alert,Alarm_NMR,mol_valid,admet_note,drug_like
1,dexamethasone,dexamethasone,24.78,21.951219512195124,-7.838,12.195121951219512,16.097560975609756,True,"C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO |c:11,t:7|",New Target,12,392.19990224799994,1.8957000000000002,3,5,94.83,2,4,0,0.7272727272727273,0.667213496992105,True,True,1.0,4.473439308542498,False,False,True,,True
2,naltrexone,naltrexone,27.15,24.390243902439025,-7.755,14.634146341463412,18.53658536585366,True,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O,New Target,13,341.162708216,1.5253999999999999,2,5,70.0,2,6,1,0.65,0.8536215236957834,True,True,1.0,4.533985236364711,False,False,True,,True
3,stanozolol,stanozolol,23.38,19.51219512195122,-7.638,19.51219512195122,19.51219512195122,True,C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4Cc5n[nH]cc5C[C@]4(C)[C@H]3CC[C@]12C,New Target,11,328.25146364399995,4.118100000000003,2,2,48.910000000000004,0,5,1,0.8571428571428571,0.7524910781410399,True,True,1.0,4.550740118384418,False,False,True,,True
4,ibrutinib,ibrutinib,7.33,7.317073170731707,-7.384,31.70731707317073,21.95121951219512,True,Nc1ncnc2n(nc(-c3ccc(Oc4ccccc4)cc3)c12)[C@@H]1CCCN(C1)C(=O)C=C,New Target,3,440.196074008,4.217300000000003,1,7,99.16,5,5,4,0.2,0.4667032430058403,True,True,1.0,4.423300624753277,False,True,True,,False
5,betamethasone-acetate,betamethasone-acetate,54.77,51.21951219512195,-8.159,2.4390243902439024,21.951219512195124,False,"C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O |c:11,t:7|",New Target,26,434.2104669319999,2.466500000000001,2,6,100.9,3,4,0,0.7083333333333334,0.6621165611785133,True,True,1.0,4.429246501428793,False,False,True,,True
6,peficitinib,peficitinib,19.41,17.073170731707318,-7.303,36.58536585365854,28.78048780487805,True,"NC(=O)c1cnc2[nH]ccc2c1N[C@H]1[C@H]2C[C@H]3C[C@@H]1C[C@](O)(C3)C2 |&1:13,14,16,18,20,r|",New Target,9,326.174275944,2.0133,4,4,104.03000000000002,3,6,2,0.5555555555555556,0.6923710324400739,True,True,1.0,4.553497082638494,False,False,True,,True
7,nalbuphine,nalbuphine,54.74,48.78048780487805,-7.699,17.073170731707318,29.75609756097561,False,O[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5O[C@@H]1[C@]2(CCN3CC1CCC1)c45,New Target,25,357.19400834400005,1.7073000000000003,3,5,73.16,2,6,1,0.7142857142857143,0.7514859268568042,True,True,1.0,4.514042624310417,False,False,True,,True
8,mometasone,mometasone,47.4,41.46341463414634,-7.559,24.390243902439025,31.21951219512195,False,"C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl |c:11,t:7|",New Target,22,426.13646473599994,3.411500000000002,2,4,74.6,2,4,0,0.7272727272727273,0.662817209517144,True,True,1.0,4.437398091017949,False,True,True,,False
9,ethisterone,ethisterone,27.72,26.82926829268293,-7.373,34.14634146341464,31.219512195121958,True,CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2(O)C#C,New Target,14,312.208930136,3.8826000000000027,1,2,37.3,0,4,0,0.7619047619047619,0.6892074136032275,True,True,1.0,4.572501468568144,False,True,True,,False
10,dexamethasone-acetate,dexamethasone-acetate,101.38,82.92682926829268,-7.885,7.317073170731707,37.5609756097561,False,"C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O |c:11,t:7|",New Target,42,434.2104669319999,2.466500000000001,2,6,100.9,3,4,0,0.7083333333333334,0.6621165611785133,True,True,1.0,4.429246501428793,False,False,True,,True
11,vimseltinib,vimseltinib,96.91,80.48780487804879,-7.882,9.75609756097561,38.04878048780488,False,CC(C)Nc1ncc(-c2ccc(Oc3ccnc(c3)-c3cnn(C)c3)c(C)n2)c(=O)n1C,New Target,40,431.2069730400001,3.5588200000000016,1,9,99.75000000000003,6,4,4,0.2608695652173913,0.49818049695289485,True,True,1.0,4.432261014427097,False,False,True,,True
12,desoximetasone,desoximetasone,107.78,92.6829268292683,-7.91,4.878048780487805,40.00000000000001,False,"C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO |c:11,t:7|",New Target,46,376.20498762799997,2.7808000000000015,2,4,74.6,2,4,0,0.7272727272727273,0.7771649436279086,True,True,1.0,4.49152224061466,False,False,True,,True
13,eletriptan,eletriptan,71.07,58.53658536585365,-7.429,29.268292682926827,40.97560975609756,False,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,New Target,30,382.17149907199996,3.8210000000000024,1,3,53.17,6,4,3,0.36363636363636365,0.7050592233207414,True,True,1.0,4.484688493770052,False,False,True,,True
14,ketanserin,ketanserin,85.48,73.17073170731707,-7.633,21.951219512195124,42.4390243902439,False,Fc1ccc(cc1)C(=O)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,New Target,37,395.16451978399994,2.423800000000001,1,5,75.17,5,4,3,0.3181818181818182,0.6735760490733903,True,True,1.0,4.470168845500838,False,False,True,,True
14,meprednisone,meprednisone,78.6,65.85365853658537,-7.556,26.82926829268293,42.4390243902439,False,"C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO |c:11,t:7|",New Target,34,372.1936739959999,2.0118000000000005,2,5,91.67,2,4,0,0.6818181818181818,0.7736478932798779,True,True,1.0,4.49617780227589,False,False,True,,True
16,halobetasol-propionate,halobetasol-propionate,6.51,4.878048780487805,-6.615,68.29268292682927,42.926829268292686,False,"CCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CCl |c:18,t:14|",New Target,2,484.18280821199994,4.0511000000000035,1,5,80.67000000000002,4,4,0,0.72,0.4806760513310261,True,True,1.0,4.381937424663712,False,True,True,,False
17,clocortolone-pivalate,clocortolone-pivalate,36.36,29.268292682926827,-7.03,53.65853658536586,43.90243902439025,False,"C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C |c:12,t:8|",New Target,16,494.22353015199985,4.595100000000004,1,5,80.66999999999999,3,4,0,0.7407407407407407,0.4579880475870269,True,True,1.0,4.373023371162888,False,True,True,,False
18,norethindrone,norethindrone,50.63,43.90243902439025,-7.09,46.34146341463415,45.36585365853659,False,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C |t:8|,New Target,23,298.193280072,3.4925000000000024,1,2,37.3,0,4,0,0.75,0.6950885218084817,True,True,1.0,4.592448937436954,False,True,True,,False
19,tibolone,tibolone,53.74,46.34146341463415,-7.054,48.78048780487805,47.80487804878049,False,C[C@@H]1CC2=C(CCC(=O)C2)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]3(O)C#C)[C@H]12 |t:3|,New Target,24,312.208930136,3.8826000000000027,1,2,37.3,0,4,0,0.7619047619047619,0.5442169972167846,True,True,1.0,4.572501468568144,False,True,True,,False
